,residue,split,target
4539,4tv0.B.22,train,
4540,4tv0.B.23,train,
4541,4tv0.B.24,train,
4542,4tv0.B.25,train,
4543,4tv0.B.26,train,
4544,4tvx.L.2,train,
4545,4tvx.L.1,train,
4546,4tvx.L.3,train,
4547,4tvx.L.4,train,
4548,4tvx.L.5,train,
4549,4tvx.L.6,train,
4550,4tvx.L.7,train,
4551,4tvx.L.8,train,
4552,4tvx.L.9,train,
4553,4tvx.L.10,train,
4554,4tvx.L.11,train,
4555,4tvx.L.12,train,
4556,4tvx.L.13,train,
4557,4tvx.L.14,train,
4558,4tvx.L.15,train,
4559,4tvx.L.16,train,
4560,4tvx.L.17,train,
4561,4tvx.L.18,train,
4562,4tvx.L.19,train,
4563,4tvx.L.20,train,
4564,4tvx.L.21,train,
4565,4tvx.L.22,train,
4566,4tvx.L.23,train,
4567,4tvx.L.24,train,
4568,4tvx.L.25,train,
4569,4tvx.L.26,train,
4570,4tvx.L.27,train,
4571,4tvx.L.28,train,
4572,4tvx.L.29,train,
4573,4tvx.L.30,train,
4574,4tvx.L.31,train,
4575,4tvx.L.32,train,
4576,4tvx.L.33,train,
4577,4tvx.L.34,train,
4578,4tvx.L.35,train,
4579,4tvx.L.36,train,
4580,4tvx.L.37,train,
4581,4tvx.L.38,train,
4582,4tvx.L.39,train,
4583,4tvx.L.40,train,
4584,4tvx.L.41,train,
4585,4tvx.L.42,train,
4586,4tvx.L.43,train,
4587,4tvx.L.44,train,
4588,4tvx.L.45,train,"{'name': '23G', 'id': ['H_23G', 61, ' ']}"
4589,4tvx.L.46,train,"{'name': '23G', 'id': ['H_23G', 61, ' ']}"
4590,4tvx.L.47,train,"{'name': '23G', 'id': ['H_23G', 61, ' ']}"
4591,4tvx.L.48,train,
4592,4tvx.L.49,train,
4593,4tvx.L.50,train,
4594,4tvx.L.51,train,
4595,4tvx.L.52,train,
4596,4tvx.L.53,train,
4597,4tvx.L.54,train,
4598,4tvx.L.55,train,
4599,4tvx.L.56,train,
4600,4tvx.L.57,train,
4601,4tvx.L.58,train,
4602,4tvx.L.59,train,
4603,4tvx.L.60,train,"{'name': '23G', 'id': ['H_23G', 61, ' ']}"
4604,4uyj.R.7,val,
4605,4uyj.R.6,val,
4606,4uyj.R.8,val,
4607,4uyj.R.9,val,
4608,4uyj.R.10,val,
4609,4uyj.R.11,val,
4610,4uyj.R.12,val,
4611,4uyj.R.13,val,
4612,4uyj.R.14,val,
4613,4uyj.R.15,val,
4614,4uyj.R.16,val,
4615,4uyj.R.17,val,
4616,4uyj.R.18,val,
4617,4uyj.R.19,val,
4618,4uyj.R.20,val,
4619,4uyj.R.21,val,
4620,4uyj.R.22,val,
4621,4uyj.R.23,val,
4622,4uyj.R.24,val,
4623,4uyj.R.25,val,
4624,4uyj.R.26,val,
4625,4uyj.R.27,val,
4626,4uyj.R.28,val,
4627,4uyj.R.29,val,
4628,4uyj.R.30,val,
4629,4uyj.R.31,val,
4630,4uyj.R.32,val,
4631,4uyj.R.33,val,
4632,4uyj.R.34,val,
4633,4uyj.R.35,val,
4634,4uyj.R.36,val,
4635,4uyj.R.37,val,"{'name': 'MSE', 'id': ['H_MSE', 1, ' ']}"
4636,4uyj.R.38,val,"{'name': 'MSE', 'id': ['H_MSE', 1, ' ']}"
4637,4uyj.R.39,val,"{'name': 'MSE', 'id': ['H_MSE', 1, ' ']}"
4638,4uyj.R.40,val,"{'name': 'MSE', 'id': ['H_MSE', 1, ' ']}"
4639,4uyj.R.41,val,"{'name': 'MSE', 'id': ['H_MSE', 1, ' ']}"
4640,4uyj.R.42,val,
4641,4uyj.R.43,val,
4642,4uyj.R.44,val,
4643,4uyj.R.45,val,
4644,4uyj.R.46,val,
4645,4uyj.R.47,val,
4646,4uyj.R.48,val,
4647,4uyj.R.49,val,
4648,4uyj.R.50,val,
4649,4uyj.R.51,val,
4650,4uyj.R.52,val,
4651,4uyj.R.53,val,
4652,4uyj.R.54,val,
4653,4uyj.R.55,val,
4654,4uyj.R.56,val,
4655,4uyj.R.57,val,
4656,4uyj.R.58,val,
4657,4uyj.R.59,val,
4658,4uyj.R.60,val,
4659,4uyj.R.61,val,
4660,4uyj.R.62,val,
4661,4uyj.R.63,val,
4662,4uyj.R.64,val,
4663,4uyj.R.65,val,
4664,4uyj.R.66,val,
4665,4uyj.R.67,val,
4666,4uyj.R.68,val,
4667,4uyj.R.69,val,
4668,4uyj.R.70,val,
4669,4uyj.R.71,val,
4670,4uyj.R.72,val,
4671,4uyj.R.73,val,
4672,4uyj.R.74,val,
4673,4uyj.R.75,val,
4674,4uyj.R.76,val,
4675,4uyj.R.77,val,
4676,4uyj.R.78,val,
4677,4uyj.R.79,val,
4678,4uyj.R.80,val,
4679,4uyj.R.81,val,
4680,4uyj.R.82,val,
4681,4uyj.R.83,val,
4682,4uyj.R.84,val,
4683,4uyj.R.85,val,
4684,4uyj.R.86,val,
4685,4uyj.R.87,val,
4686,4uyj.R.88,val,
4687,4uyj.R.89,val,
4688,4uyj.R.90,val,
4689,4uyj.R.91,val,
4690,4uyj.R.92,val,
4691,4uyj.R.93,val,
4692,4uyj.R.94,val,
4693,4uyj.R.95,val,
4694,4uyj.R.96,val,
4695,4uyj.R.97,val,
4696,4uyj.R.98,val,
4697,4uyj.R.99,val,
4698,4uyj.R.100,val,
4699,4uyj.R.101,val,
4700,4uyj.R.102,val,
4701,4uyj.R.103,val,
4702,4uyj.R.104,val,
4703,4uyj.R.105,val,
4704,4uyj.R.106,val,
4705,4uyj.R.107,val,
4706,4uyj.R.108,val,
4707,4uyj.R.109,val,
4708,4uyj.R.110,val,
4709,4uyj.R.111,val,
4710,4uyj.R.112,val,
4711,4uyj.R.113,val,
4712,4uyj.R.114,val,
4713,4uyj.R.115,val,
4714,4v49.B0.3150,train,
4715,4v49.B0.3147,train,
4716,4v49.B0.3127,train,"{'name': 'MSE', 'id': ['H_MSE', 209, ' ']}"
4717,4v49.B0.3112,train,
4718,4v49.B0.3124,train,"{'name': 'MSE', 'id': ['H_MSE', 209, ' ']}"
4719,4v49.B0.3197,train,
4720,4v49.B0.3101,train,
4721,4v49.B0.3099,train,
4722,4v49.B0.3143,train,
4723,4v49.B0.3154,train,
4724,4v49.B0.3192,train,
4725,4v49.B0.3121,train,
4726,4v49.B0.3098,train,
4727,4v49.B0.3155,train,
4728,4v49.B0.3120,train,
4729,4v49.B0.3116,train,
4730,4v49.B0.3103,train,
4731,4v49.B0.3123,train,
4732,4v49.B0.3110,train,
4733,4v49.B0.3178,train,
4734,4v49.B0.3139,train,
4735,4v49.B0.3163,train,
4736,4v49.B0.3187,train,
4737,4v49.B0.3153,train,
4738,4v49.B0.3137,train,
4739,4v49.B0.3131,train,
4740,4v49.B0.3119,train,
4741,4v49.B0.3160,train,
4742,4v49.B0.3138,train,
4743,4v49.B0.3135,train,
4744,4v49.B0.3169,train,
4745,4v49.B0.3097,train,
4746,4v49.B0.3129,train,
4747,4v49.B0.3185,train,
4748,4v49.B0.3113,train,
4749,4v49.B0.3171,train,
4750,4v49.B0.3105,train,
4751,4v49.B0.3174,train,"{'name': 'MSE', 'id': ['H_MSE', 209, ' ']}"
4752,4v49.B0.3108,train,
4753,4v49.B0.3095,train,
4754,4v49.B0.3195,train,
4755,4v49.B0.3156,train,
4756,4v49.B0.3130,train,
4757,4v49.B0.3114,train,
4758,4v49.B0.3132,train,
4759,4v49.B0.3093,train,
4760,4v49.B0.3186,train,
4761,4v49.B0.3179,train,
4762,4v49.B0.3106,train,
4763,4v49.B0.3191,train,
4764,4v49.B0.3194,train,
4765,4v49.B0.3151,train,
4766,4v49.B0.3094,train,
4767,4v49.B0.3180,train,
4768,4v49.B0.3167,train,
4769,4v49.B0.3115,train,
4770,4v49.B0.3189,train,
4771,4v49.B0.3133,train,
4772,4v49.B0.3159,train,
4773,4v49.B0.3122,train,
4774,4v49.B0.3134,train,
4775,4v49.B0.3141,train,
4776,4v49.B0.3176,train,
4777,4v49.B0.3193,train,
4778,4v49.B0.3142,train,
4779,4v49.B0.3175,train,"{'name': 'MSE', 'id': ['H_MSE', 209, ' ']}"
4780,4v49.B0.3166,train,
4781,4v49.B0.3184,train,
4782,4v49.B0.3125,train,
4783,4v49.B0.3157,train,
4784,4v49.B0.3140,train,
4785,4v49.B0.3111,train,
4786,4v49.B0.3182,train,
4787,4v49.B0.3128,train,"{'name': 'MSE', 'id': ['H_MSE', 209, ' ']}"
4788,4v49.B0.3117,train,
4789,4v49.B0.3102,train,
4790,4v49.B0.3136,train,
4791,4v49.B0.3181,train,
4792,4v49.B0.3188,train,
4793,4v49.B0.3165,train,
4794,4v49.B0.3104,train,
4795,4v49.B0.3173,train,
4796,4v49.B0.3164,train,
4797,4v49.B0.3126,train,
4798,4v49.B0.3168,train,
4799,4v49.B0.3148,train,
4800,4v49.B0.3162,train,
4801,4v49.B0.3161,train,
4802,4v49.B0.3146,train,
4803,4v49.B0.3118,train,
4804,4v49.B0.3172,train,
4805,4v49.B0.3100,train,
4806,4v49.B0.3183,train,
4807,4v49.B0.3096,train,
4808,4v49.B0.3149,train,
4809,4v49.B0.3107,train,
4810,4v49.B0.3109,train,
4811,4v49.B0.3190,train,
4812,4v49.B0.3158,train,
4813,4v49.B0.3196,train,
4814,4v49.B0.3152,train,
4815,4v49.B0.3170,train,
4816,4v49.B0.3177,train,
4817,4v6p.AB.3,train,
4818,4v6p.AD.25,train,
4819,4v6p.AC.24,train,
4820,4v6p.AB.21,train,
4821,4v6p.AB.46,train,
4822,4v6p.AC.17,train,
4823,4v6p.AC.46,train,
4824,4v6p.AC.28,train,
4825,4v6p.AD.17,train,
4826,4v6p.AD.51,train,
4827,4v6p.AC.14,train,
4828,4v6p.AD.28,train,
4829,4v6p.AC.51,train,
4830,4v6p.AB.29,train,
4831,4v6p.AD.69,train,
4832,4v6p.AB.22,train,
4833,4v6p.AB.9,train,
4834,4v6p.AB.23,train,
4835,4v6p.AC.39,train,
4836,4v6p.AC.57,train,
4837,4v6p.AC.36,train,
4838,4v6p.AC.31,train,
4839,4v6p.AB.62,train,
4840,4v6p.AB.15,train,
4841,4v6p.AD.37,train,
4842,4v6p.AD.57,train,
4843,4v6p.AB.56,train,
4844,4v6p.AB.48,train,
4845,4v6p.AC.47,train,
4846,4v6p.AB.72,train,
4847,4v6p.AB.64,train,
4848,4v6p.AD.36,train,
4849,4v6p.AC.56,train,
4850,4v6p.AC.30,train,
4851,4v6p.AD.14,train,
4852,4v6p.AB.32,train,
4853,4v6p.AC.52,train,
4854,4v6p.AB.12,train,
4855,4v6p.AD.39,train,
4856,4v6p.AD.62,train,
4857,4v6p.AB.74,train,
4858,4v6p.AD.54,train,
4859,4v6p.AB.55,train,
4860,4v6p.AB.17,train,
4861,4v6p.AC.48,train,
4862,4v6p.AD.32,train,
4863,4v6p.AB.44,train,
4864,4v6p.AD.24,train,
4865,4v6p.AD.75,train,
4866,4v6p.AC.22,train,
4867,4v6p.AD.45,train,
4868,4v6p.AD.59,train,
4869,4v6p.AD.8,train,
4870,4v6p.AB.71,train,
4871,4v6p.AD.35,train,
4872,4v6p.AD.26,train,
4873,4v6p.AC.23,train,
4874,4v6p.AD.33,train,
4875,4v6p.AB.36,train,
4876,4v6p.AB.39,train,
4877,4v6p.AB.50,train,
4878,4v6p.AD.40,train,
4879,4v6p.AD.58,train,
4880,4v6p.AC.20,train,
4881,4v6p.AC.16,train,
4882,4v6p.AB.76,train,"{'name': 'TRP', 'id': ['H_TRP', 101, ' ']}"
4883,4v6p.AD.56,train,
4884,4v6p.AC.29,train,
4885,4v6p.AB.1,train,
4886,4v6p.AD.65,train,
4887,4v6p.AD.7,train,
4888,4v6p.AB.37,train,
4889,4v6p.AD.11,train,
4890,4v6p.AB.67,train,
4891,4v6p.AD.20,train,
4892,4v6p.AD.19,train,
4893,4v6p.AB.28,train,
4894,4v6p.AB.14,train,
4895,4v6p.AB.69,train,
4896,4v6p.AC.35,train,
4897,4v6p.AB.51,train,
4898,4v6p.AD.53,train,
4899,4v6p.AB.34,train,
4900,4v6p.AC.42,train,
4901,4v6p.AD.71,train,
4902,4v6p.AB.73,train,
4903,4v6p.AB.49,train,
4904,4v6p.AD.13,train,
4905,4v6p.AB.5,train,
4906,4v6p.AD.15,train,
4907,4v6p.AC.55,train,
4908,4v6p.AC.40,train,
4909,4v6p.AB.41,train,
4910,4v6p.AD.48,train,
4911,4v6p.AB.58,train,
4912,4v6p.AD.64,train,
4913,4v6p.AD.55,train,
4914,4v6p.AB.4,train,
4915,4v6p.AD.42,train,
4916,4v6p.AD.34,train,
4917,4v6p.AD.47,train,
4918,4v6p.AB.43,train,
4919,4v6p.AB.59,train,
4920,4v6p.AD.9,train,
4921,4v6p.AC.15,train,
4922,4v6p.AB.68,train,
4923,4v6p.AC.37,train,
4924,4v6p.AD.38,train,
4925,4v6p.AD.68,train,
4926,4v6p.AD.29,train,
4927,4v6p.AD.23,train,
4928,4v6p.AB.61,train,
4929,4v6p.AD.10,train,
4930,4v6p.AB.53,train,
4931,4v6p.AC.59,train,
4932,4v6p.AD.61,train,
4933,4v6p.AD.46,train,
4934,4v6p.AD.74,train,
4935,4v6p.AB.35,train,
4936,4v6p.AC.32,train,
4937,4v6p.AC.53,train,
4938,4v6p.AC.54,train,
4939,4v6p.AC.41,train,
4940,4v6p.AD.70,train,
4941,4v6p.AD.67,train,
4942,4v6p.AB.7,train,
4943,4v6p.AB.27,train,
4944,4v6p.AD.66,train,
4945,4v6p.AB.30,train,
4946,4v6p.AB.19,train,
4947,4v6p.AC.49,train,
4948,4v6p.AB.13,train,
4949,4v6p.AC.25,train,
4950,4v6p.AB.52,train,
4951,4v6p.AD.50,train,
4952,4v6p.AD.3,train,
4953,4v6p.AD.22,train,
4954,4v6p.AB.47,train,
4955,4v6p.AD.60,train,
4956,4v6p.AD.2,train,
4957,4v6p.AD.1,train,
4958,4v6p.AB.54,train,
4959,4v6p.AC.43,train,
4960,4v6p.AC.21,train,
4961,4v6p.AC.45,train,
4962,4v6p.AD.76,train,
4963,4v6p.AB.31,train,
4964,4v6p.AC.33,train,
4965,4v6p.AB.26,train,
4966,4v6p.AB.70,train,
4967,4v6p.AB.10,train,
4968,4v6p.AD.6,train,
4969,4v6p.AB.45,train,
4970,4v6p.AB.40,train,
4971,4v6p.AB.24,train,
4972,4v6p.AC.58,train,
4973,4v6p.AD.4,train,
4974,4v6p.AB.42,train,
4975,4v6p.AC.50,train,
4976,4v6p.AD.73,train,
4977,4v6p.AD.12,train,
4978,4v6p.AD.43,train,
4979,4v6p.AC.18,train,
4980,4v6p.AB.66,train,
4981,4v6p.AD.49,train,
4982,4v6p.AB.16,train,
4983,4v6p.AC.13,train,
4984,4v6p.AD.27,train,
4985,4v6p.AD.52,train,
4986,4v6p.AC.34,train,
4987,4v6p.AD.63,train,
4988,4v6p.AB.6,train,
4989,4v6p.AB.75,train,"{'name': 'TRP', 'id': ['H_TRP', 101, ' ']}"
4990,4v6p.AC.26,train,
4991,4v6p.AD.72,train,
4992,4v6p.AD.30,train,
4993,4v6p.AB.2,train,
4994,4v6p.AC.44,train,
4995,4v6p.AD.21,train,
4996,4v6p.AB.20,train,
4997,4v6p.AD.77,train,
4998,4v6p.AB.33,train,
4999,4v6p.AD.41,train,
5000,4v6p.AB.60,train,
5001,4v6p.AD.18,train,
5002,4v6p.AB.11,train,
5003,4v6p.AB.63,train,
5004,4v6p.AC.38,train,
5005,4v6p.AB.18,train,
5006,4v6p.AB.8,train,
5007,4v6p.AB.38,train,
5008,4v6p.AB.57,train,
5009,4v6p.AD.31,train,
5010,4v6p.AD.16,train,
5011,4v6p.AB.65,train,
5012,4v6p.AD.5,train,
5013,4v6p.AC.19,train,
5014,4v6p.AD.44,train,
5015,4v6p.AC.27,train,
5016,4v6p.AB.25,train,
5017,4w90.C.2,train,
5018,4w90.C.1,train,
5019,4w90.C.3,train,
5020,4w90.C.4,train,
5021,4w90.C.5,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5022,4w90.C.6,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5023,4w90.C.7,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5024,4w90.C.8,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5025,4w90.C.9,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5026,4w90.C.10,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5027,4w90.C.11,train,
5028,4w90.C.12,train,
5029,4w90.C.13,train,
5030,4w90.C.14,train,
5031,4w90.C.15,train,
5032,4w90.C.16,train,
5033,4w90.C.17,train,
5034,4w90.C.18,train,
5035,4w90.C.19,train,
5036,4w90.C.20,train,
5037,4w90.C.21,train,
5038,4w90.C.22,train,
5039,4w90.C.23,train,
5040,4w90.C.24,train,
5041,4w90.C.25,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5042,4w90.C.26,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5043,4w90.C.27,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5044,4w90.C.28,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5045,4w90.C.29,train,
5046,4w90.C.30,train,
5047,4w90.C.31,train,
5048,4w90.C.32,train,
5049,4w90.C.33,train,
5050,4w90.C.34,train,
5051,4w90.C.35,train,
5052,4w90.C.36,train,
5053,4w90.C.37,train,"{'name': 'MSE', 'id': ['H_MSE', 51, ' ']}"
5054,4w90.C.38,train,"{'name': 'MSE', 'id': ['H_MSE', 51, ' ']}"
5055,4w90.C.39,train,"{'name': 'MSE', 'id': ['H_MSE', 51, ' ']}"
5056,4w90.C.40,train,
5057,4w90.C.58,train,
5058,4w90.C.57,train,
5059,4w90.C.59,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5060,4w90.C.60,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5061,4w90.C.61,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5062,4w90.C.62,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5063,4w90.C.63,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5064,4w90.C.64,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5065,4w90.C.65,train,
5066,4w90.C.66,train,
5067,4w90.C.67,train,
5068,4w90.C.68,train,
5069,4w90.C.69,train,
5070,4w90.C.70,train,
5071,4w90.C.74,train,
5072,4w90.C.73,train,
5073,4w90.C.75,train,
5074,4w90.C.76,train,
5075,4w90.C.77,train,
5076,4w90.C.78,train,
5077,4w90.C.79,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5078,4w90.C.80,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5079,4w90.C.81,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5080,4w90.C.82,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5081,4w90.C.83,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5082,4w90.C.84,train,
5083,4w90.C.85,train,
5084,4w90.C.86,train,
5085,4w90.C.87,train,
5086,4w90.C.88,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5087,4w90.C.89,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5088,4w90.C.90,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5089,4w90.C.91,train,
5090,4w90.C.92,train,
5091,4w90.C.93,train,
5092,4w90.C.94,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5093,4w90.C.95,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5094,4w90.C.96,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5095,4w90.C.97,train,
5096,4w90.C.98,train,
5097,4w90.C.99,train,
5098,4w90.C.100,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5099,4w90.C.101,train,
5100,4w90.C.102,train,
5101,4w90.C.103,train,
5102,4w90.C.104,train,
5103,4w90.C.105,train,
5104,4w90.C.106,train,
5105,4w90.C.107,train,
5106,4w90.C.108,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5107,4w90.C.109,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5108,4w90.C.110,train,"{'name': '2BA', 'id': ['H_2BA', 201, ' ']}"
5109,4w90.C.111,train,
5110,4w90.C.112,train,
5111,4w90.C.113,train,
5112,4w90.C.114,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5113,4w90.C.115,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5114,4w90.C.116,train,"{'name': '2BA', 'id': ['H_2BA', 202, ' ']}"
5115,4w90.C.117,train,
5116,4w90.C.118,train,
5117,4w90.C.119,train,
5118,4x4n.B.27,train,
5119,4x4n.B.20,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5120,4x4n.B.12,train,
5121,4x4n.B.13,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5122,4x4n.B.16,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5123,4x4n.B.29,train,
5124,4x4n.B.2,train,
5125,4x4n.B.32,train,
5126,4x4n.B.14,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5127,4x4n.B.11,train,
5128,4x4n.B.5,train,
5129,4x4n.B.3,train,
5130,4x4n.B.7,train,
5131,4x4n.B.6,train,
5132,4x4n.B.21,train,
5133,4x4n.B.19,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5134,4x4n.B.15,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5135,4x4n.B.26,train,
5136,4x4n.B.25,train,
5137,4x4n.B.9,train,
5138,4x4n.B.1,train,
5139,4x4n.B.10,train,
5140,4x4n.B.23,train,
5141,4x4n.B.28,train,
5142,4x4n.B.31,train,
5143,4x4n.B.4,train,
5144,4x4n.B.30,train,
5145,4x4n.B.18,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5146,4x4n.B.24,train,
5147,4x4n.B.8,train,
5148,4x4n.B.17,train,"{'name': '5GP', 'id': ['H_5GP', 102, ' ']}"
5149,4x4n.B.22,train,
5150,4x4r.B.2,val,
5151,4x4r.B.1,val,
5152,4x4r.B.3,val,
5153,4x4r.B.4,val,
5154,4x4r.B.5,val,
5155,4x4r.B.6,val,
5156,4x4r.B.7,val,
5157,4x4r.B.8,val,
5158,4x4r.B.9,val,
5159,4x4r.B.10,val,
5160,4x4r.B.11,val,
5161,4x4r.B.12,val,
5162,4x4r.B.13,val,
5163,4x4r.B.14,val,
5164,4x4r.B.15,val,
5165,4x4r.B.16,val,
5166,4x4r.B.17,val,
5167,4x4r.B.18,val,
5168,4x4r.B.19,val,
5169,4x4r.B.20,val,
5170,4x4r.B.21,val,
5171,4x4r.B.22,val,
5172,4x4r.B.23,val,
5173,4x4r.B.24,val,
5174,4x4r.B.25,val,
5175,4x4r.B.26,val,
5176,4x4r.B.27,val,
5177,4x4r.B.28,val,
5178,4x4r.B.32,val,
5179,4x4r.B.31,val,
5180,4x4r.B.33,val,
5181,4x4r.B.34,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5182,4x4r.B.35,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5183,4x4r.B.36,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5184,4x4r.B.37,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5185,4x4r.D.3,val,
5186,4x4r.D.33,val,
5187,4x4r.D.11,val,
5188,4x4r.D.20,val,
5189,4x4r.D.25,val,
5190,4x4r.D.32,val,
5191,4x4r.D.8,val,
5192,4x4r.D.23,val,
5193,4x4r.D.16,val,
5194,4x4r.D.17,val,
5195,4x4r.D.34,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5196,4x4r.D.21,val,
5197,4x4r.D.1,val,
5198,4x4r.D.36,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5199,4x4r.D.10,val,
5200,4x4r.D.6,val,
5201,4x4r.D.5,val,
5202,4x4r.D.7,val,
5203,4x4r.D.19,val,
5204,4x4r.D.35,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5205,4x4r.H.1,val,
5206,4x4r.D.2,val,
5207,4x4r.D.15,val,
5208,4x4r.D.22,val,
5209,4x4r.D.9,val,
5210,4x4r.D.12,val,
5211,4x4r.D.4,val,
5212,4x4r.D.37,val,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5213,4x4r.D.13,val,
5214,4x4r.D.14,val,
5215,4x4r.D.24,val,
5216,4x4r.H.2,val,
5217,4x4u.B.36,train,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5218,4x4u.B.7,train,
5219,4x4u.B.31,train,
5220,4x4u.B.17,train,
5221,4x4u.B.10,train,
5222,4x4u.B.21,train,
5223,4x4u.B.35,train,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5224,4x4u.B.19,train,
5225,4x4u.B.3,train,
5226,4x4u.B.23,train,
5227,4x4u.B.16,train,
5228,4x4u.B.6,train,
5229,4x4u.B.11,train,
5230,4x4u.B.24,train,
5231,4x4u.B.5,train,
5232,4x4u.B.34,train,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5233,4x4u.B.33,train,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5234,4x4u.B.8,train,
5235,4x4u.B.18,train,
5236,4x4u.B.32,train,
5237,4x4u.B.37,train,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5238,4x4u.B.4,train,
5239,4x4u.B.1,train,
5240,4x4u.B.14,train,
5241,4x4u.B.2,train,
5242,4x4u.B.15,train,
5243,4x4u.B.12,train,
5244,4x4u.B.9,train,
5245,4x4u.B.13,train,
5246,4x4u.B.20,train,
5247,4x4u.B.22,train,
5248,4x4u.G.2,test,
5249,4x4u.G.26,test,
5250,4x4u.G.31,test,
5251,4x4u.G.23,test,
5252,4x4u.G.6,test,
5253,4x4u.G.5,test,
5254,4x4u.G.27,test,
5255,4x4u.G.9,test,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5256,4x4u.G.1,test,
5257,4x4u.G.3,test,
5258,4x4u.G.4,test,
5259,4x4u.G.7,test,
5260,4x4u.G.29,test,
5261,4x4u.G.28,test,
5262,4x4u.G.30,test,
5263,4x4u.G.8,test,"{'name': 'APC', 'id': ['H_APC', 501, ' ']}"
5264,4x4u.G.24,test,
5265,4x4u.G.25,test,
5266,4x4v.B.2,val,
5267,4x4v.B.1,val,
5268,4x4v.B.3,val,
5269,4x4v.B.4,val,
5270,4x4v.B.5,val,
5271,4x4v.B.6,val,
5272,4x4v.B.7,val,
5273,4x4v.B.8,val,
5274,4x4v.B.9,val,
5275,4x4v.B.10,val,
5276,4x4v.B.11,val,
5277,4x4v.B.12,val,
5278,4x4v.B.13,val,"{'name': '5GP', 'id': ['H_5GP', 502, ' ']}"
5279,4x4v.B.14,val,"{'name': '5GP', 'id': ['H_5GP', 502, ' ']}"
5280,4x4v.B.15,val,"{'name': '5GP', 'id': ['H_5GP', 503, ' ']}"
5281,4x4v.B.16,val,"{'name': '5GP', 'id': ['H_5GP', 503, ' ']}"
5282,4x4v.B.17,val,"{'name': '5GP', 'id': ['H_5GP', 502, ' ']}"
5283,4x4v.B.18,val,"{'name': '5GP', 'id': ['H_5GP', 503, ' ']}"
5284,4x4v.B.19,val,"{'name': '5GP', 'id': ['H_5GP', 503, ' ']}"
5285,4x4v.B.20,val,
5286,4x4v.B.21,val,
